kind,label,block_index,measurement_index,coeff_norm_mean,proj_norm_mean,relative_proj_mean,max_coeff_mean
dual,Donald Trump,3,4,51.75741195678711,51.75741195678711,0.4501229524612427,0.39988479018211365
dual,Donald Trump,3,5,43.87270736694336,43.87270736694336,0.469645619392395,0.3555867373943329
dual,Donald Trump,3,6,42.216407775878906,42.21641159057617,0.48795056343078613,0.3507741391658783
dual,Donald Trump,3,7,43.18900680541992,43.18900680541992,0.5218322277069092,0.3507845997810364
dual,Donald Trump,3,8,50.93940353393555,50.93940734863281,0.44234877824783325,0.39004939794540405
dual,Donald Trump,3,9,38.028717041015625,38.028717041015625,0.40480321645736694,0.3200722634792328
dual,Donald Trump,3,10,35.54836654663086,35.548370361328125,0.4083804786205292,0.30299219489097595
dual,Donald Trump,3,11,35.340972900390625,35.340972900390625,0.4282101094722748,0.2915186583995819
dual,Donald Trump,3,12,51.91944122314453,51.9194450378418,0.4468562602996826,0.39508056640625
dual,Donald Trump,3,13,42.45507049560547,42.455078125,0.44193196296691895,0.3377684950828552
dual,Donald Trump,3,14,40.65338897705078,40.65338897705078,0.4556368589401245,0.3356722593307495
dual,Donald Trump,3,15,41.07574462890625,41.07574462890625,0.4808160662651062,0.3310348093509674
dual,Donald Trump,3,16,50.98685836791992,50.98686218261719,0.44489574432373047,0.39527344703674316
dual,Donald Trump,3,17,42.36127471923828,42.36127471923828,0.4560713768005371,0.35251373052597046
dual,Donald Trump,3,18,40.11723709106445,40.11723709106445,0.4683668613433838,0.3495422303676605
dual,Donald Trump,3,19,40.29149627685547,40.29149627685547,0.4949672222137451,0.3518404960632324
dual,Donald Trump,4,0,56.21702194213867,56.21702194213867,0.4752572476863861,0.4149218201637268
dual,Donald Trump,4,1,45.30031967163086,45.30031967163086,0.4799048602581024,0.3742809295654297
dual,Donald Trump,4,2,42.76959228515625,42.76959991455078,0.4900352358818054,0.3571411371231079
dual,Donald Trump,4,3,42.146575927734375,42.146583557128906,0.5074779391288757,0.34283170104026794
dual,Donald Trump,4,4,56.55729293823242,56.55729293823242,0.48217639327049255,0.4234464168548584
dual,Donald Trump,4,5,47.641292572021484,47.641292572021484,0.514124870300293,0.39286184310913086
dual,Donald Trump,4,6,46.452842712402344,46.452850341796875,0.5387892127037048,0.38196295499801636
dual,Donald Trump,4,7,47.46613693237305,47.46613693237305,0.5724721550941467,0.3720444142818451
dual,Donald Trump,4,8,55.133331298828125,55.133331298828125,0.4695507287979126,0.41473883390426636
dual,Donald Trump,4,9,43.764404296875,43.764404296875,0.46149742603302,0.36231011152267456
dual,Donald Trump,4,10,41.66450500488281,41.66450500488281,0.47307953238487244,0.3482370972633362
dual,Donald Trump,4,11,41.446449279785156,41.44645309448242,0.49743908643722534,0.3435404300689697
dual,Donald Trump,4,12,56.998451232910156,56.998451232910156,0.4807080030441284,0.418384313583374
dual,Donald Trump,4,13,47.81696701049805,47.81696701049805,0.5027632713317871,0.383044958114624
dual,Donald Trump,4,14,46.991905212402344,46.991905212402344,0.5254480838775635,0.3700992465019226
dual,Donald Trump,4,15,47.6424674987793,47.6424674987793,0.5491316318511963,0.35824137926101685
dual,Donald Trump,4,16,56.35350799560547,56.353511810302734,0.4806687831878662,0.4192795157432556
dual,Donald Trump,4,17,46.860618591308594,46.860618591308594,0.5060407519340515,0.39097461104393005
dual,Donald Trump,4,18,44.65684127807617,44.65684127807617,0.5197243690490723,0.38075053691864014
dual,Donald Trump,4,19,44.68770980834961,44.687713623046875,0.5458416938781738,0.3669346570968628
dual,Donald Trump,5,0,51.43825912475586,51.43825912475586,0.46960651874542236,0.4253044128417969
dual,Donald Trump,5,1,40.12681579589844,40.12681579589844,0.4907849431037903,0.3947885036468506
dual,Donald Trump,5,2,38.311683654785156,38.31168746948242,0.4946756064891815,0.3791097104549408
dual,Donald Trump,5,3,38.25629425048828,38.25629425048828,0.5034639835357666,0.3573325574398041
dual,Donald Trump,5,4,52.77638244628906,52.77638244628906,0.4817293584346771,0.4369349479675293
