kind,label,block_index,measurement_index,coeff_norm_mean,proj_norm_mean,relative_proj_mean,max_coeff_mean
dual,Van Gogh,14,6,47.66857147216797,47.66857147216797,0.580051839351654,0.37313100695610046
dual,Van Gogh,14,7,44.11069869995117,44.11069869995117,0.6282896399497986,0.39524897933006287
dual,Van Gogh,14,8,67.31356048583984,67.31356048583984,0.47450077533721924,0.43870311975479126
dual,Van Gogh,14,9,49.35206604003906,49.35206604003906,0.5003656148910522,0.3695707619190216
dual,Van Gogh,14,10,45.50618362426758,45.50618362426758,0.5657167434692383,0.3685113489627838
dual,Van Gogh,14,11,44.068992614746094,44.068992614746094,0.6302394866943359,0.38919344544410706
dual,Van Gogh,14,12,68.05461883544922,68.05461883544922,0.4783424735069275,0.4404233992099762
dual,Van Gogh,14,13,50.90361785888672,50.90361785888672,0.5191031098365784,0.37915557622909546
dual,Van Gogh,14,14,47.43846893310547,47.43846893310547,0.5915452837944031,0.3758140206336975
dual,Van Gogh,14,15,43.9536018371582,43.9536018371582,0.6412339806556702,0.4025260806083679
dual,Van Gogh,14,16,68.3935317993164,68.39352416992188,0.47856199741363525,0.44150620698928833
dual,Van Gogh,14,17,48.97602844238281,48.97602844238281,0.5058358311653137,0.3626033067703247
dual,Van Gogh,14,18,45.9010009765625,45.9010009765625,0.5745899677276611,0.364069402217865
dual,Van Gogh,14,19,42.34319305419922,42.34319305419922,0.6197053790092468,0.39362916350364685
dual,Van Gogh,15,0,51.09166717529297,51.09166717529297,0.45882755517959595,0.4286499619483948
dual,Van Gogh,15,1,34.540714263916016,34.540714263916016,0.5072019100189209,0.3766341507434845
dual,Van Gogh,15,2,32.07686233520508,32.07686233520508,0.5539435744285583,0.3618747591972351
dual,Van Gogh,15,3,31.26715850830078,31.26715850830078,0.5980411171913147,0.3897460997104645
dual,Van Gogh,15,4,50.38091278076172,50.38091278076172,0.4566683769226074,0.43028709292411804
dual,Van Gogh,15,5,34.40659713745117,34.40659713745117,0.4917820990085602,0.36586707830429077
dual,Van Gogh,15,6,32.606868743896484,32.60686492919922,0.539831280708313,0.35230663418769836
dual,Van Gogh,15,7,32.25798416137695,32.25798416137695,0.591622531414032,0.39035162329673767
dual,Van Gogh,15,8,48.83966064453125,48.83966064453125,0.44366756081581116,0.4184761047363281
dual,Van Gogh,15,9,33.67204666137695,33.67204666137695,0.4840273857116699,0.35937511920928955
dual,Van Gogh,15,10,30.4802188873291,30.4802188873291,0.5257042646408081,0.35289645195007324
dual,Van Gogh,15,11,31.504201889038086,31.504201889038086,0.5953995585441589,0.3867412805557251
dual,Van Gogh,15,12,48.97298049926758,48.97298049926758,0.4462420642375946,0.41737353801727295
dual,Van Gogh,15,13,32.358211517333984,32.358211517333984,0.4708273708820343,0.35055240988731384
dual,Van Gogh,15,14,32.18195724487305,32.18195724487305,0.5497807264328003,0.35435643792152405
dual,Van Gogh,15,15,32.22221755981445,32.22221755981445,0.6044235825538635,0.4055100381374359
dual,Van Gogh,15,16,49.69647216796875,49.69647216796875,0.4503173828125,0.4230608642101288
dual,Van Gogh,15,17,31.899133682250977,31.899133682250977,0.45995861291885376,0.3225511610507965
dual,Van Gogh,15,18,32.86713409423828,32.86713409423828,0.5408719182014465,0.35078462958335876
dual,Van Gogh,15,19,32.4539680480957,32.45396423339844,0.591836154460907,0.4183094799518585
dual,Van Gogh,16,0,73.82322692871094,73.82323455810547,0.45106178522109985,0.40870389342308044
dual,Van Gogh,16,1,59.58414077758789,59.58414077758789,0.541732668876648,0.3799794614315033
dual,Van Gogh,16,2,51.22407531738281,51.22407913208008,0.5656183362007141,0.3497838079929352
dual,Van Gogh,16,3,47.28805923461914,47.28805923461914,0.5882238745689392,0.34068530797958374
dual,Van Gogh,16,4,74.51441955566406,74.51441955566406,0.46018001437187195,0.4197688400745392
dual,Van Gogh,16,5,59.85053253173828,59.85053253173828,0.5277839303016663,0.3679414391517639
dual,Van Gogh,16,6,51.92048645019531,51.92048645019531,0.5485879182815552,0.33162322640419006
dual,Van Gogh,16,7,48.15279006958008,48.15279006958008,0.5845765471458435,0.33069875836372375
dual,Van Gogh,16,8,72.51396942138672,72.51396942138672,0.4440101087093353,0.40006282925605774
dual,Van Gogh,16,9,58.78132629394531,58.78133010864258,0.5112223625183105,0.3707997500896454
dual,Van Gogh,16,10,50.19398880004883,50.19398880004883,0.5478043556213379,0.35912084579467773
dual,Van Gogh,16,11,46.70685577392578,46.70685577392578,0.5831506848335266,0.3454383611679077
dual,Van Gogh,16,12,70.5569839477539,70.55699157714844,0.4424895942211151,0.4008515179157257
dual,Van Gogh,16,13,54.10491943359375,54.10491943359375,0.4947950541973114,0.3463699519634247
dual,Van Gogh,16,14,49.05693435668945,49.05693435668945,0.5446035861968994,0.32271549105644226
dual,Van Gogh,16,15,45.99540328979492,45.99540710449219,0.576631486415863,0.321857213973999
dual,Van Gogh,16,16,73.88715362548828,73.88715362548828,0.4557243883609772,0.4139479398727417
dual,Van Gogh,16,17,51.32024002075195,51.32024002075195,0.476897656917572,0.3090229332447052
dual,Van Gogh,16,18,47.96913528442383,47.969139099121094,0.5288541913032532,0.30530881881713867
dual,Van Gogh,16,19,44.86049270629883,44.86049270629883,0.5641434788703918,0.3272480070590973
dual,Van Gogh,17,0,74.0202407836914,74.0202407836914,0.4231676161289215,0.3808574974536896
dual,Van Gogh,17,1,74.490478515625,74.490478515625,0.5478398203849792,0.39503389596939087
dual,Van Gogh,17,2,63.12141799926758,63.12142562866211,0.5492103099822998,0.3541797995567322
dual,Van Gogh,17,3,54.67284393310547,54.6728515625,0.5517479181289673,0.33412593603134155
dual,Van Gogh,17,4,74.87381744384766,74.87381744384766,0.423752099275589,0.3807956874370575
dual,Van Gogh,17,5,77.96083068847656,77.96083068847656,0.5365742444992065,0.3833288550376892
dual,Van Gogh,17,6,64.95430755615234,64.95431518554688,0.5389100313186646,0.3489137291908264
dual,Van Gogh,17,7,54.414581298828125,54.41458511352539,0.5572710037231445,0.3264998197555542
dual,Van Gogh,17,8,72.11576843261719,72.11576843261719,0.415799081325531,0.3751232326030731
dual,Van Gogh,17,9,75.13182067871094,75.13182830810547,0.5308719277381897,0.3818349838256836
dual,Van Gogh,17,10,64.5678482055664,64.5678482055664,0.5501218438148499,0.36856919527053833
dual,Van Gogh,17,11,54.30055618286133,54.30055618286133,0.564174234867096,0.3328534662723541
dual,Van Gogh,17,12,73.05461883544922,73.05461883544922,0.4097224771976471,0.36675068736076355
dual,Van Gogh,17,13,72.8926773071289,72.8926773071289,0.5279147624969482,0.3880654573440552
dual,Van Gogh,17,14,63.10763931274414,63.10764694213867,0.549015998840332,0.347310870885849
dual,Van Gogh,17,15,54.23527145385742,54.23527526855469,0.5594435930252075,0.3181591033935547
dual,Van Gogh,17,16,76.40154266357422,76.40154266357422,0.4301499128341675,0.38561657071113586
dual,Van Gogh,17,17,63.75413131713867,63.7541389465332,0.4937736690044403,0.3309285342693329
dual,Van Gogh,17,18,56.78520584106445,56.78520965576172,0.512881875038147,0.3213929533958435
dual,Van Gogh,17,19,50.463199615478516,50.46320343017578,0.5409089922904968,0.32040533423423767
dual,Van Gogh,18,0,71.75294494628906,71.75294494628906,0.40961483120918274,0.36333519220352173
dual,Van Gogh,18,1,79.88821411132812,79.88822174072266,0.5377925038337708,0.3573671877384186
dual,Van Gogh,18,2,61.78897476196289,61.78898239135742,0.5319317579269409,0.3377503454685211
dual,Van Gogh,18,3,49.7972297668457,49.7972297668457,0.5154057145118713,0.3427639603614807
dual,Van Gogh,18,4,71.7068099975586,71.70680236816406,0.4097779095172882,0.36208972334861755
dual,Van Gogh,18,5,76.16326141357422,76.16326904296875,0.514545738697052,0.3259442448616028
dual,Van Gogh,18,6,59.71687698364258,59.71687698364258,0.5137646794319153,0.3207007050514221
dual,Van Gogh,18,7,48.05001449584961,48.050018310546875,0.5091322064399719,0.3474147617816925
dual,Van Gogh,18,8,71.35746765136719,71.35746765136719,0.40498611330986023,0.35932233929634094
dual,Van Gogh,18,9,65.34806060791016,65.34806060791016,0.46530401706695557,0.3329106867313385
dual,Van Gogh,18,10,56.54903793334961,56.54903793334961,0.4837755262851715,0.3068448603153229
dual,Van Gogh,18,11,46.17550277709961,46.17550277709961,0.5042420029640198,0.3452616333961487
dual,Van Gogh,18,12,70.00353240966797,70.0035400390625,0.3940069377422333,0.3496381342411041
dual,Van Gogh,18,13,71.00376892089844,71.00376892089844,0.48992687463760376,0.32231631875038147
dual,Van Gogh,18,14,57.52009963989258,57.52010726928711,0.5120871663093567,0.3220334053039551
dual,Van Gogh,18,15,45.00025939941406,45.00025939941406,0.5034316182136536,0.34154459834098816
dual,Van Gogh,18,16,71.4152603149414,71.41526794433594,0.41322267055511475,0.36442577838897705
dual,Van Gogh,18,17,61.85436248779297,61.85436248779297,0.4765320420265198,0.32147806882858276
dual,Van Gogh,18,18,52.52698516845703,52.52698516845703,0.4984779357910156,0.3262144923210144
dual,Van Gogh,18,19,44.06851577758789,44.06851577758789,0.5014201402664185,0.33532729744911194
single,Van Gogh,0,0,46.24082565307617,46.24082565307617,0.4261741638183594,0.36584600806236267
single,Van Gogh,0,1,45.63624954223633,45.63624954223633,0.5641716122627258,0.3862690031528473
single,Van Gogh,0,2,33.70789337158203,33.70789337158203,0.5833795666694641,0.3945413827896118
single,Van Gogh,0,3,28.3271484375,28.3271484375,0.582495391368866,0.41006162762641907
single,Van Gogh,0,4,45.96085739135742,45.96085739135742,0.4283105432987213,0.36921846866607666
single,Van Gogh,0,5,43.903114318847656,43.90311813354492,0.5486341118812561,0.3694041669368744
single,Van Gogh,0,6,32.88499069213867,32.88499069213867,0.56615149974823,0.3854089379310608
single,Van Gogh,0,7,27.813289642333984,27.813289642333984,0.5863376259803772,0.42448028922080994
single,Van Gogh,0,8,47.03308868408203,47.03308868408203,0.4292958080768585,0.36991050839424133
single,Van Gogh,0,9,36.50970458984375,36.50970458984375,0.4991723299026489,0.3608511686325073
single,Van Gogh,0,10,31.09016227722168,31.09016227722168,0.5364547967910767,0.3670533001422882
single,Van Gogh,0,11,27.322961807250977,27.322961807250977,0.577460527420044,0.42288652062416077
single,Van Gogh,0,12,45.43910217285156,45.43909454345703,0.42032814025878906,0.36201873421669006
single,Van Gogh,0,13,41.49942398071289,41.49942398071289,0.5311512351036072,0.3595183789730072
single,Van Gogh,0,14,32.23099899291992,32.23099899291992,0.56858891248703,0.3859659433364868
single,Van Gogh,0,15,26.40672492980957,26.40672492980957,0.5797120332717896,0.4124979078769684
single,Van Gogh,0,16,46.342124938964844,46.34212112426758,0.4359995424747467,0.37685948610305786
single,Van Gogh,0,17,34.602787017822266,34.60279083251953,0.5028946995735168,0.34129318594932556
single,Van Gogh,0,18,29.655452728271484,29.655452728271484,0.5491142272949219,0.3838949203491211
single,Van Gogh,0,19,25.7841854095459,25.78418731689453,0.5637742280960083,0.407333105802536
single,Van Gogh,1,0,43.18292236328125,43.182926177978516,0.42545709013938904,0.3585369288921356
single,Van Gogh,1,1,39.11389923095703,39.11389923095703,0.5320731997489929,0.3595971465110779
single,Van Gogh,1,2,28.32342529296875,28.32342529296875,0.5375617146492004,0.35237550735473633
single,Van Gogh,1,3,24.08070182800293,24.080699920654297,0.5422762632369995,0.37191540002822876
single,Van Gogh,1,4,42.93134689331055,42.93134689331055,0.42900288105010986,0.3617789149284363
single,Van Gogh,1,5,37.527748107910156,37.527748107910156,0.517928421497345,0.3423347473144531
single,Van Gogh,1,6,27.673311233520508,27.673311233520508,0.5231450200080872,0.3402201235294342
single,Van Gogh,1,7,23.557119369506836,23.557119369506836,0.5464344024658203,0.3729338049888611
single,Van Gogh,1,8,43.18513488769531,43.18513870239258,0.4212248623371124,0.35615283250808716
single,Van Gogh,1,9,31.56064224243164,31.56064224243164,0.464322954416275,0.33170250058174133
single,Van Gogh,1,10,26.294702529907227,26.294702529907227,0.49041759967803955,0.3224591612815857
single,Van Gogh,1,11,23.015499114990234,23.015499114990234,0.531284749507904,0.3711167573928833
single,Van Gogh,1,12,42.890533447265625,42.890533447265625,0.42220067977905273,0.356248676776886
single,Van Gogh,1,13,35.03250503540039,35.03250503540039,0.4936939775943756,0.329956591129303
single,Van Gogh,1,14,26.96026039123535,26.96026039123535,0.5223629474639893,0.3409647047519684
single,Van Gogh,1,15,22.558048248291016,22.558048248291016,0.5382946133613586,0.3664463758468628
single,Van Gogh,1,16,43.52317810058594,43.5231819152832,0.43453559279441833,0.36929675936698914
single,Van Gogh,1,17,29.792062759399414,29.792062759399414,0.47042444348335266,0.31245866417884827
single,Van Gogh,1,18,24.61153793334961,24.611539840698242,0.5011047720909119,0.34167778491973877
single,Van Gogh,1,19,21.73512077331543,21.73512077331543,0.5203208923339844,0.3663228452205658
single,Van Gogh,2,0,38.359317779541016,38.35932159423828,0.4211229383945465,0.3699851334095001
single,Van Gogh,2,1,34.170005798339844,34.170005798339844,0.5249996781349182,0.3551335632801056
single,Van Gogh,2,2,26.71443748474121,26.71443748474121,0.5387720465660095,0.35994184017181396
single,Van Gogh,2,3,25.130483627319336,25.130483627319336,0.558420717716217,0.38271698355674744
single,Van Gogh,2,4,38.32285690307617,38.32285690307617,0.4287411868572235,0.3758796751499176
single,Van Gogh,2,5,33.48218536376953,33.48218536376953,0.5185539722442627,0.3501085042953491
single,Van Gogh,2,6,26.365032196044922,26.365032196044922,0.5250711441040039,0.34982386231422424
single,Van Gogh,2,7,23.95209312438965,23.95209312438965,0.5572267174720764,0.3768397569656372
single,Van Gogh,2,8,38.81845474243164,38.81845474243164,0.42222627997398376,0.37168630957603455
single,Van Gogh,2,9,28.142276763916016,28.142276763916016,0.46666252613067627,0.3215106427669525
single,Van Gogh,2,10,25.222881317138672,25.222883224487305,0.5031923651695251,0.3282403349876404
single,Van Gogh,2,11,23.431669235229492,23.431669235229492,0.547967255115509,0.36842814087867737
single,Van Gogh,2,12,37.6061897277832,37.60619354248047,0.4147922694683075,0.3634660840034485
single,Van Gogh,2,13,31.6115665435791,31.6115665435791,0.502282440662384,0.3316941261291504
single,Van Gogh,2,14,25.904151916503906,25.904151916503906,0.535747766494751,0.3546796143054962
single,Van Gogh,2,15,23.389968872070312,23.389970779418945,0.562859833240509,0.37402063608169556
single,Van Gogh,2,16,39.157623291015625,39.15762710571289,0.4349091947078705,0.3838973641395569
single,Van Gogh,2,17,26.994375228881836,26.9943790435791,0.47015824913978577,0.3177410364151001
single,Van Gogh,2,18,23.459150314331055,23.459150314331055,0.5022619366645813,0.34062105417251587
single,Van Gogh,2,19,22.491559982299805,22.491559982299805,0.5350664258003235,0.3611047565937042
single,Van Gogh,3,0,34.848731994628906,34.84873580932617,0.42893552780151367,0.3755430281162262
single,Van Gogh,3,1,30.74477195739746,30.744775772094727,0.5354318618774414,0.37044498324394226
single,Van Gogh,3,2,26.17044448852539,26.170446395874023,0.5700185894966125,0.3924861550331116
single,Van Gogh,3,3,25.149343490600586,25.14934539794922,0.5801719427108765,0.4099586308002472
single,Van Gogh,3,4,35.01411056518555,35.01411437988281,0.44267886877059937,0.3853151202201843
single,Van Gogh,3,5,30.11985206604004,30.119855880737305,0.5254538655281067,0.3605150282382965
single,Van Gogh,3,6,25.23610496520996,25.236106872558594,0.54332435131073,0.3744281232357025
single,Van Gogh,3,7,24.98814582824707,24.98814582824707,0.5931429862976074,0.4228169023990631
single,Van Gogh,3,8,35.247520446777344,35.24752426147461,0.4306038022041321,0.37577715516090393
single,Van Gogh,3,9,25.800430297851562,25.800432205200195,0.48013052344322205,0.3376154899597168
single,Van Gogh,3,10,25.126731872558594,25.126731872558594,0.5323856472969055,0.36827030777931213
single,Van Gogh,3,11,25.276750564575195,25.276750564575195,0.5960896015167236,0.4266471564769745
single,Van Gogh,3,12,34.28764724731445,34.28764724731445,0.42632368206977844,0.37322935461997986
single,Van Gogh,3,13,28.98757553100586,28.98757553100586,0.5116145014762878,0.34524980187416077
single,Van Gogh,3,14,25.556467056274414,25.556467056274414,0.5581486225128174,0.38652756810188293
single,Van Gogh,3,15,24.921884536743164,24.921886444091797,0.5989612936973572,0.4213089942932129
single,Van Gogh,3,16,35.59550476074219,35.59550857543945,0.4442373812198639,0.3889516294002533
single,Van Gogh,3,17,26.07830810546875,26.078311920166016,0.48908716440200806,0.34651729464530945
single,Van Gogh,3,18,24.393186569213867,24.393186569213867,0.5390295386314392,0.37988170981407166
single,Van Gogh,3,19,23.702735900878906,23.70273780822754,0.5776493549346924,0.408256471157074
single,Van Gogh,4,0,36.12103271484375,36.12103271484375,0.4474831223487854,0.3769198954105377
single,Van Gogh,4,1,29.475732803344727,29.47573471069336,0.5328930616378784,0.3563564717769623
single,Van Gogh,4,2,23.269393920898438,23.26939582824707,0.5407484769821167,0.37624427676200867
single,Van Gogh,4,3,20.857812881469727,20.857812881469727,0.5219432711601257,0.374552845954895
single,Van Gogh,4,4,35.63441848754883,35.63441848754883,0.45393234491348267,0.38288408517837524
single,Van Gogh,4,5,28.86849594116211,28.868499755859375,0.5192786455154419,0.34113436937332153
single,Van Gogh,4,6,22.56534767150879,22.565349578857422,0.5120319724082947,0.3552856743335724
single,Van Gogh,4,7,20.65782356262207,20.65782356262207,0.5272189378738403,0.3834780156612396
single,Van Gogh,4,8,36.52424621582031,36.52424621582031,0.446490615606308,0.37601497769355774
single,Van Gogh,4,9,23.465559005737305,23.465559005737305,0.4630918502807617,0.3176293969154358
single,Van Gogh,4,10,21.793292999267578,21.79329490661621,0.49190154671669006,0.3514021933078766
single,Van Gogh,4,11,21.500391006469727,21.500391006469727,0.5406440496444702,0.40563833713531494
single,Van Gogh,4,12,34.86225891113281,34.86225509643555,0.4389633536338806,0.3698643743991852
single,Van Gogh,4,13,27.07808494567871,27.07808494567871,0.49606895446777344,0.32918858528137207
single,Van Gogh,4,14,22.846765518188477,22.846765518188477,0.5223461985588074,0.3648994266986847
single,Van Gogh,4,15,20.005659103393555,20.005659103393555,0.5225922465324402,0.37570327520370483
single,Van Gogh,4,16,36.4453125,36.4453125,0.45776230096817017,0.38681474328041077
single,Van Gogh,4,17,24.067386627197266,24.067386627197266,0.47161102294921875,0.32863011956214905
single,Van Gogh,4,18,20.55112075805664,20.55112075805664,0.4886879324913025,0.34953778982162476
single,Van Gogh,4,19,19.197473526000977,19.197473526000977,0.49727243185043335,0.360998272895813
single,Van Gogh,5,0,34.96531295776367,34.96531295776367,0.4563602805137634,0.3874911367893219
single,Van Gogh,5,1,29.60331153869629,29.60331153869629,0.5217908024787903,0.3532535135746002
single,Van Gogh,5,2,24.18584442138672,24.18584632873535,0.535760760307312,0.3932010233402252
single,Van Gogh,5,3,22.00477409362793,22.00477409362793,0.5187991261482239,0.3915351331233978
single,Van Gogh,5,4,34.680015563964844,34.68001937866211,0.46244749426841736,0.39365220069885254
single,Van Gogh,5,5,29.19565200805664,29.195655822753906,0.5120977163314819,0.3435491621494293
single,Van Gogh,5,6,23.123401641845703,23.123403549194336,0.5056694746017456,0.3615826666355133
single,Van Gogh,5,7,21.687774658203125,21.687774658203125,0.5328759551048279,0.3985559642314911
single,Van Gogh,5,8,35.33756637573242,35.33756637573242,0.4570977985858917,0.38897812366485596
single,Van Gogh,5,9,24.39975929260254,24.399761199951172,0.4745029807090759,0.3345247507095337
single,Van Gogh,5,10,23.868812561035156,23.868812561035156,0.516502857208252,0.3883586823940277
single,Van Gogh,5,11,23.868371963500977,23.868371963500977,0.5602904558181763,0.4237741529941559
single,Van Gogh,5,12,33.97044372558594,33.9704475402832,0.4489167630672455,0.3825528025627136
single,Van Gogh,5,13,26.964754104614258,26.964754104614258,0.48525992035865784,0.32593193650245667
single,Van Gogh,5,14,24.006155014038086,24.006155014038086,0.5238822102546692,0.38828209042549133
single,Van Gogh,5,15,21.04123878479004,21.04123878479004,0.524257481098175,0.393003910779953
single,Van Gogh,5,16,35.06527328491211,35.06527328491211,0.46381548047065735,0.39474692940711975
single,Van Gogh,5,17,24.34657096862793,24.34657096862793,0.4715227484703064,0.3308980464935303
single,Van Gogh,5,18,21.522220611572266,21.522220611572266,0.4926595687866211,0.36861008405685425
single,Van Gogh,5,19,20.717559814453125,20.717559814453125,0.5065516233444214,0.37878283858299255
single,Van Gogh,6,0,34.30405807495117,34.30405807495117,0.45122092962265015,0.40096065402030945
single,Van Gogh,6,1,28.026647567749023,28.026647567749023,0.5045843124389648,0.3518897593021393
single,Van Gogh,6,2,24.139989852905273,24.139989852905273,0.5310156345367432,0.36193016171455383
single,Van Gogh,6,3,22.910091400146484,22.910091400146484,0.5057190656661987,0.35192006826400757
single,Van Gogh,6,4,34.06557083129883,34.06557083129883,0.4580449163913727,0.4040774703025818
single,Van Gogh,6,5,27.629343032836914,27.629343032836914,0.48778286576271057,0.3335442543029785
single,Van Gogh,6,6,24.0471134185791,24.0471134185791,0.512802243232727,0.34392833709716797
single,Van Gogh,6,7,22.990535736083984,22.990535736083984,0.5277095437049866,0.36371177434921265
single,Van Gogh,6,8,34.00632095336914,34.006324768066406,0.4463796615600586,0.3964485824108124
single,Van Gogh,6,9,23.246335983276367,23.246337890625,0.45826059579849243,0.33157286047935486
single,Van Gogh,6,10,23.281856536865234,23.281858444213867,0.5062935948371887,0.34691086411476135
single,Van Gogh,6,11,23.266895294189453,23.26689338684082,0.5404729843139648,0.3888610005378723
single,Van Gogh,6,12,32.8087043762207,32.8087043762207,0.43893784284591675,0.3890930712223053
single,Van Gogh,6,13,25.66248321533203,25.66248321533203,0.4689723253250122,0.32308611273765564
single,Van Gogh,6,14,24.171167373657227,24.17116928100586,0.514048159122467,0.3444348871707916
single,Van Gogh,6,15,22.262588500976562,22.262588500976562,0.523871660232544,0.35733291506767273
single,Van Gogh,6,16,33.9028205871582,33.9028205871582,0.45422521233558655,0.4036523997783661
single,Van Gogh,6,17,23.095172882080078,23.09517478942871,0.45707428455352783,0.330241858959198
single,Van Gogh,6,18,20.92911148071289,20.92911148071289,0.48290613293647766,0.31802883744239807
single,Van Gogh,6,19,22.07314109802246,22.07314109802246,0.5125259757041931,0.35391661524772644
single,Van Gogh,7,0,27.397483825683594,27.397485733032227,0.4438316524028778,0.38726991415023804
single,Van Gogh,7,1,21.39784812927246,21.39784812927246,0.46334394812583923,0.31318435072898865
single,Van Gogh,7,2,18.8459415435791,18.8459415435791,0.48629775643348694,0.32644516229629517
single,Van Gogh,7,3,19.19780158996582,19.19780158996582,0.48704496026039124,0.33890438079833984
single,Van Gogh,7,4,27.201623916625977,27.201623916625977,0.45271390676498413,0.3921007513999939
single,Van Gogh,7,5,21.263431549072266,21.2634334564209,0.45440515875816345,0.3073558211326599
single,Van Gogh,7,6,19.45027732849121,19.45027732849121,0.4892534613609314,0.3309129774570465
single,Van Gogh,7,7,19.373804092407227,19.373804092407227,0.4938456118106842,0.34265613555908203
single,Van Gogh,7,8,27.826948165893555,27.82695198059082,0.4465039074420929,0.3875621259212494
single,Van Gogh,7,9,18.216848373413086,18.216848373413086,0.42401155829429626,0.2846038341522217
single,Van Gogh,7,10,18.938127517700195,18.938129425048828,0.4744473099708557,0.30494585633277893
single,Van Gogh,7,11,19.428300857543945,19.428300857543945,0.49651220440864563,0.3533586263656616
single,Van Gogh,7,12,26.35103988647461,26.35103988647461,0.4409039318561554,0.3852817118167877
single,Van Gogh,7,13,19.94134521484375,19.94134521484375,0.44108036160469055,0.28196412324905396
single,Van Gogh,7,14,19.725679397583008,19.72568130493164,0.49359840154647827,0.32962512969970703
single,Van Gogh,7,15,18.675931930541992,18.675931930541992,0.5052620768547058,0.36189284920692444
single,Van Gogh,7,16,26.93096351623535,26.930965423583984,0.4469558298587799,0.3893222510814667
single,Van Gogh,7,17,18.31015968322754,18.31015968322754,0.43674665689468384,0.29411882162094116
single,Van Gogh,7,18,16.748130798339844,16.748130798339844,0.45570510625839233,0.302641361951828
single,Van Gogh,7,19,18.880306243896484,18.880306243896484,0.5128319263458252,0.3695873022079468
single,Van Gogh,8,0,28.51595687866211,28.51595687866211,0.439355731010437,0.3762262165546417
single,Van Gogh,8,1,23.43450927734375,23.434511184692383,0.4833451509475708,0.30621257424354553
single,Van Gogh,8,2,20.954893112182617,20.954893112182617,0.5136023759841919,0.3735318183898926
single,Van Gogh,8,3,20.344600677490234,20.344600677490234,0.49450281262397766,0.364346444606781
single,Van Gogh,8,4,28.46953773498535,28.46953773498535,0.4490620195865631,0.3855379521846771
single,Van Gogh,8,5,23.4599552154541,23.4599552154541,0.47943606972694397,0.2968694269657135
single,Van Gogh,8,6,20.582929611206055,20.582929611206055,0.49681559205055237,0.3628236949443817
single,Van Gogh,8,7,20.678190231323242,20.678190231323242,0.5219385623931885,0.3914308547973633
single,Van Gogh,8,8,28.71475601196289,28.714759826660156,0.4365033209323883,0.37193217873573303
single,Van Gogh,8,9,18.322202682495117,18.32220458984375,0.4193354547023773,0.272817462682724
single,Van Gogh,8,10,18.833003997802734,18.833005905151367,0.47335317730903625,0.34245601296424866
single,Van Gogh,8,11,20.069894790649414,20.069894790649414,0.5017401576042175,0.38226622343063354
single,Van Gogh,8,12,27.434001922607422,27.434003829956055,0.4312950372695923,0.3710552155971527
single,Van Gogh,8,13,21.552459716796875,21.552459716796875,0.45255354046821594,0.2771863341331482
single,Van Gogh,8,14,20.877397537231445,20.877397537231445,0.5033434629440308,0.3637602925300598
single,Van Gogh,8,15,19.693336486816406,19.693336486816406,0.5242244005203247,0.39922600984573364
single,Van Gogh,8,16,28.256732940673828,28.256732940673828,0.4436683654785156,0.3802924156188965
single,Van Gogh,8,17,18.78861427307129,18.78861427307129,0.4335132837295532,0.27340519428253174
single,Van Gogh,8,18,17.460039138793945,17.460039138793945,0.4566033184528351,0.31726568937301636
single,Van Gogh,8,19,19.574424743652344,19.574424743652344,0.5286433696746826,0.39244046807289124
single,Van Gogh,9,0,30.53059196472168,30.53059196472168,0.4555903673171997,0.36978429555892944
single,Van Gogh,9,1,24.49652099609375,24.49652099609375,0.48604074120521545,0.32975760102272034
single,Van Gogh,9,2,21.500701904296875,21.500701904296875,0.5149405598640442,0.3651558756828308
single,Van Gogh,9,3,19.35036849975586,19.350372314453125,0.4966222941875458,0.34848979115486145
single,Van Gogh,9,4,30.03956413269043,30.03956413269043,0.46197447180747986,0.37486982345581055
single,Van Gogh,9,5,24.615747451782227,24.61574935913086,0.48097917437553406,0.3186764121055603
single,Van Gogh,9,6,20.591020584106445,20.591022491455078,0.49328580498695374,0.3577832579612732
single,Van Gogh,9,7,18.966476440429688,18.966476440429688,0.49685436487197876,0.35946762561798096
single,Van Gogh,9,8,30.4600830078125,30.4600830078125,0.44724592566490173,0.36010488867759705
single,Van Gogh,9,9,20.141117095947266,20.141117095947266,0.43522587418556213,0.28745338320732117
single,Van Gogh,9,10,19.960847854614258,19.96084976196289,0.4824906587600708,0.33795449137687683
single,Van Gogh,9,11,20.0574951171875,20.057498931884766,0.4996759593486786,0.35554400086402893
single,Van Gogh,9,12,29.420936584472656,29.420936584472656,0.4473262429237366,0.364616334438324
single,Van Gogh,9,13,23.096174240112305,23.09617805480957,0.4718083441257477,0.31925609707832336
single,Van Gogh,9,14,20.86771011352539,20.86771011352539,0.4937717616558075,0.3534526526927948
single,Van Gogh,9,15,18.80810546875,18.808107376098633,0.5062257647514343,0.37166866660118103
single,Van Gogh,9,16,30.02364158630371,30.02364158630371,0.4573575258255005,0.3728821873664856
single,Van Gogh,9,17,19.470924377441406,19.470924377441406,0.43449386954307556,0.29173871874809265
single,Van Gogh,9,18,19.171175003051758,19.171175003051758,0.47683730721473694,0.34668710827827454
single,Van Gogh,9,19,18.578245162963867,18.578245162963867,0.5176842212677002,0.3811511993408203
single,Van Gogh,10,0,26.701570510864258,26.701568603515625,0.429177463054657,0.3568510115146637
single,Van Gogh,10,1,22.369510650634766,22.369510650634766,0.47016578912734985,0.2896731197834015
